,Company,Bar_Name,Reference_Number,Review_Date,Cocoa_Percentage,Company_Location,Rating,Bean_Type,Country,Flavor_Rating,Clusters,Cluster_Color
1119,Michel Cluizel,Maralumi P.,24,2006,64.0,France,4.0,Unknown,Papua New Guinea,Premium,0,Pink
1120,Michel Cluizel,Noir Infini,81,2006,99.0,France,2.0,Unknown,Unknown,Unpleasant,2,Dark Purple
1121,Middlebury,Maya Mountain,1490,2015,80.0,U.S.A.,3.5,Trinitario,Belize,Satisfactory,1,Light Purple
1122,Middlebury,San Juan Estate,1490,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad and Tobago,Satisfactory,3,Black
1123,Middlebury,Oko Caribe,1490,2015,75.0,U.S.A.,3.75,Unknown,Dominican Republic,Praiseworthy,1,Light Purple
1124,Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,75.0,U.S.A.,3.75,Unknown,Venezuela,Praiseworthy,1,Light Purple
1125,Middlebury,Kokoa Kamili,1538,2015,75.0,U.S.A.,3.25,Unknown,United Republic of Tanzania,Satisfactory,1,Light Purple
1126,Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,70.0,U.S.A.,3.5,Unknown,Nicaragua,Satisfactory,3,Black
1127,Middlebury,La Red,1117,2013,75.0,U.S.A.,2.5,Unknown,Dominican Republic,Disappointing,1,Light Purple
1128,Middlebury,Belize,1117,2013,80.0,U.S.A.,3.25,Trinitario,Belize,Satisfactory,1,Light Purple
1129,Middlebury,Houseblend,887,2012,65.0,U.S.A.,1.5,Unknown,Unknown,Unpleasant,0,Pink
1130,Middlebury,Alto Beni,887,2012,75.0,U.S.A.,2.0,Criollo,Bolivia,Unpleasant,1,Light Purple
1131,Middlebury,"Balinese, Java",887,2012,70.0,U.S.A.,2.5,Criollo,Indonesia,Disappointing,3,Black
1132,Millcreek Cacao Roasters,Ecuador,1073,2013,70.0,U.S.A.,2.5,Forastero (Nacional),Ecuador,Disappointing,3,Black
1133,Millcreek Cacao Roasters,Ecuador,825,2012,70.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory,3,Black
1134,Mindo,Ecuador,607,2010,67.0,U.S.A.,2.75,Unknown,Ecuador,Satisfactory,3,Black
1135,Mindo,Ecuador,607,2010,77.0,U.S.A.,2.75,Unknown,Ecuador,Satisfactory,1,Light Purple
1136,Minimal,"Acul-du-Nord, 2015",1920,2016,70.0,Japan,3.5,"Criollo, Trinitario",Haiti,Satisfactory,3,Black
1137,Mission,"Fazenda Camboa, Bahia",1880,2016,75.0,Brazil,3.75,Unknown,Brazil,Praiseworthy,1,Light Purple
1138,Mission,"Bahia, Fazenda Venturosa",1626,2015,70.0,Brazil,3.5,Forastero (Parazinho),Brazil,Satisfactory,3,Black
1139,Mita,Tumaco,955,2012,65.0,Colombia,2.5,Unknown,Colombia,Disappointing,0,Pink
1140,Moho,"Toledo District, w/ nibs",1026,2013,73.0,U.S.A.,3.25,Trinitario,Belize,Satisfactory,3,Black
1141,Moho,Toledo District,1030,2013,72.0,U.S.A.,3.0,Trinitario,Belize,Satisfactory,3,Black
1142,Moho,"Umoho R., Toledo District, San Felipe",607,2010,67.0,U.S.A.,2.75,Trinitario,Belize,Satisfactory,3,Black
1143,Molucca,La Red,1614,2015,70.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory,3,Black
1144,Molucca,Indonesia,1618,2015,70.0,U.S.A.,2.75,Unknown,Indonesia,Satisfactory,3,Black
1145,Molucca,Peru,1618,2015,70.0,U.S.A.,3.25,Unknown,Peru,Satisfactory,3,Black
1146,Momotombo,Matagalpa,661,2011,70.0,Nicaragua,2.75,Unknown,Nicaragua,Satisfactory,3,Black
1147,Momotombo,Mombacho,661,2011,70.0,Nicaragua,2.75,Unknown,Nicaragua,Satisfactory,3,Black
1148,Momotombo,Oscuro,772,2011,70.0,Nicaragua,3.25,Unknown,Nicaragua,Satisfactory,3,Black
1149,Monarque,Oko Caribe,1812,2016,72.0,Canada,3.5,Unknown,Dominican Republic,Satisfactory,3,Black
1150,Monsieur Truffe,Papaua New Guinea,1391,2014,70.0,Australia,3.25,Unknown,Papua New Guinea,Satisfactory,3,Black
1151,Montecristi,Manabi,1654,2015,70.0,Ecuador,3.25,Unknown,Ecuador,Satisfactory,3,Black
1152,Montecristi,Manabi,1654,2015,63.0,Ecuador,3.5,Unknown,Ecuador,Satisfactory,0,Pink
1153,Montecristi,Manabi,1658,2015,85.0,Ecuador,3.5,Unknown,Ecuador,Satisfactory,2,Dark Purple
1154,Muchomas (Mesocacao),Nicaragua,1462,2015,70.0,U.S.A.,3.5,Unknown,Nicaragua,Satisfactory,3,Black
1155,Muchomas (Mesocacao),Nicaragua,1462,2015,80.0,U.S.A.,3.5,Unknown,Nicaragua,Satisfactory,1,Light Purple
1156,Mutari,"Kokoa Kamili, batch 1 SRB",1896,2016,68.0,U.S.A.,2.75,Unknown,United Republic of Tanzania,Satisfactory,3,Black
1157,Mutari,"Oko Caribe, batch 1 SRB",1896,2016,71.0,U.S.A.,2.75,Unknown,Dominican Republic,Satisfactory,3,Black
1158,Mutari,"Ambanja, batch 1 SRB",1900,2016,68.0,U.S.A.,2.75,Unknown,Madagascar,Satisfactory,3,Black
1159,Mutari,"Tien Giang, batch 1 SRB",1900,2016,80.0,U.S.A.,3.0,Trinitario,Vietnam,Satisfactory,1,Light Purple
1160,Nahua,"Costa Rica, Oscuro",1049,2013,58.0,Costa Rica,2.5,Unknown,Costa Rica,Disappointing,0,Pink
1161,Nahua,"Costa Rica, Oscuro",1049,2013,70.0,Costa Rica,3.0,Unknown,Costa Rica,Satisfactory,3,Black
1162,Naive,Trinidad & Tobago,1046,2013,70.0,Lithuania,3.75,Unknown,Trinidad and Tobago,Praiseworthy,3,Black
1163,Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,78.0,Lithuania,3.75,Forastero (Nacional),Peru,Praiseworthy,1,Light Purple
1164,Naive,Grenada,867,2012,71.0,Lithuania,2.5,Trinitario,Grenada,Disappointing,3,Black
1165,Na�ve,Nicaragua,1379,2014,70.0,Lithuania,3.25,Criollo,Nicaragua,Satisfactory,3,Black
1166,Na�ve,Chuao,1399,2014,75.0,Lithuania,2.75,Trinitario,Venezuela,Satisfactory,1,Light Purple
1167,Na�ve,Barinas,1399,2014,70.0,Lithuania,3.0,Unknown,Venezuela,Satisfactory,3,Black
1168,Nanea,Criollo Blend,1007,2013,85.0,U.S.A.,3.5,Unknown,United States of America,Satisfactory,2,Dark Purple
1169,Nathan Miller,Peru,1403,2014,72.0,U.S.A.,2.25,Unknown,Peru,Disappointing,3,Black
1170,Nathan Miller,Hispaniola,1403,2014,70.0,U.S.A.,2.5,Unknown,Dominican Republic,Disappointing,3,Black
1171,Nathan Miller,Madagascar,1403,2014,73.5,U.S.A.,2.5,Trinitario,Madagascar,Disappointing,1,Light Purple
1172,Nathan Miller,Ghana,1403,2014,70.0,U.S.A.,3.5,Forastero,Ghana,Satisfactory,3,Black
1173,Neuhaus (Callebaut),Papua New Guinea,531,2010,70.0,Belgium,2.5,Criollo,Papua New Guinea,Disappointing,3,Black
1174,Neuhaus (Callebaut),Manickchand Estate,230,2008,67.0,Belgium,3.75,Trinitario,Trinidad and Tobago,Praiseworthy,3,Black
1175,Neuhaus (Callebaut),Dark,135,2007,73.0,Belgium,1.0,Unknown,Unknown,Unpleasant,3,Black
1176,Neuhaus (Callebaut),West Africa,15,2006,73.0,Belgium,2.0,Forastero,West Africa,Unpleasant,3,Black
1177,Neuhaus (Callebaut),Sao Tome,15,2006,75.0,Belgium,2.75,Forastero,São Tomé and Príncipe,Satisfactory,1,Light Purple
1178,Neuhaus (Callebaut),Ocumare,24,2006,71.0,Belgium,3.0,Criollo,Venezuela,Satisfactory,3,Black
1179,Nibble,Patanemo,1526,2015,72.0,U.S.A.,2.25,Criollo,Venezuela,Disappointing,3,Black
1180,Nibble,Elvesia P.,1526,2015,72.0,U.S.A.,2.75,Trinitario,Dominican Republic,Satisfactory,3,Black
1181,Nibble,"Ambanja, Sambirano Valley",1526,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar,Satisfactory,3,Black
1182,Nibble,Tumbes,1526,2015,72.0,U.S.A.,3.0,Criollo,Peru,Satisfactory,3,Black
1183,Night Owl,Peru,1022,2013,75.0,U.S.A.,2.75,Unknown,Peru,Satisfactory,1,Light Purple
1184,Night Owl,Ecuador,1022,2013,75.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory,1,Light Purple
1185,Noble Bean aka Jerjobo,Ghana,1295,2014,75.0,U.S.A.,3.0,Forastero,Ghana,Satisfactory,1,Light Purple
1186,Noble Bean aka Jerjobo,Moho Valley,1299,2014,75.0,U.S.A.,3.0,Trinitario,Belize,Satisfactory,1,Light Purple
1187,Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,75.0,U.S.A.,3.25,Forastero (Nacional),Peru,Satisfactory,1,Light Purple
1188,Noir d' Ebine,Venezuela,837,2012,70.0,U.S.A.,3.0,Unknown,Venezuela,Satisfactory,3,Black
1189,Noir d' Ebine,Ecuador,841,2012,70.0,U.S.A.,3.0,Unknown,Ecuador,Satisfactory,3,Black
1190,Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,70.0,Nicaragua,3.0,Unknown,Nicaragua,Satisfactory,3,Black
1191,Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75.0,Niacragua,2.75,Unknown,Nicaragua,Satisfactory,1,Light Purple
1192,Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,80.0,Nicaragua,3.25,Forastero (Nacional),Ecuador,Satisfactory,1,Light Purple
1193,Nuance,"Ghana, 2013",1454,2015,70.0,U.S.A.,3.75,Forastero,Ghana,Praiseworthy,3,Black
1194,Nuance,"Ecuador, 2013",1458,2015,70.0,U.S.A.,2.75,Trinitario,Ecuador,Satisfactory,3,Black
1195,Nuance,"Canoabo, 2013",1458,2015,70.0,U.S.A.,3.0,Criollo,Venezuela,Satisfactory,3,Black
1196,Nuance,"Sambirano Valley, 2012",1458,2015,70.0,U.S.A.,3.5,Trinitario,Madagascar,Satisfactory,3,Black
1197,Nuance,La Red,1470,2015,70.0,U.S.A.,3.75,Unknown,Dominican Republic,Praiseworthy,3,Black
1198,Nugali,Fazenda Leolinda,1876,2016,70.0,Brazil,3.5,Trinitario (Scavina),Brazil,Satisfactory,3,Black
1199,Oakland Chocolate Co.,Jamaica,478,2010,70.0,U.S.A.,2.5,Trinitario,Jamaica,Disappointing,3,Black
1200,Obolo,Pangoa,1638,2015,70.0,Chile,3.75,Criollo,Peru,Praiseworthy,3,Black
1201,Obolo,"Pangoa, w/ nibs",1638,2015,70.0,Chile,3.75,Criollo,Peru,Praiseworthy,3,Black
1202,Ocelot,Virunga,1558,2015,70.0,Scotland,3.75,Forastero,Congo,Praiseworthy,3,Black
1203,Ocelot,Piura,1558,2015,75.0,Scotland,4.0,Criollo,Peru,Premium,1,Light Purple
1204,Ocho,Sang Yum Coop,1760,2016,100.0,New Zealand,2.75,Unknown,Samoa,Satisfactory,2,Dark Purple
1205,Ocho,Sang Yum Coop,1760,2016,70.0,New Zealand,3.5,Unknown,Samoa,Satisfactory,3,Black
1206,Ocho,"PNG, Devotion",1411,2014,66.0,New Zealand,2.75,Unknown,Papua New Guinea,Satisfactory,0,Pink
1207,Ocho,"PNG, Revolution",1411,2014,70.0,New Zealand,3.0,Unknown,Papua New Guinea,Satisfactory,3,Black
1208,Ocho,"PNG, Voodoo",1411,2014,88.0,New Zealand,3.25,Unknown,Papua New Guinea,Satisfactory,2,Dark Purple
1209,Ocho,"PNG, Nib Bar",1411,2014,74.0,New Zealand,3.5,Unknown,Papua New Guinea,Satisfactory,1,Light Purple
1210,Ohiyo,"San Juan Estate, Gran Couva",1594,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad and Tobago,Satisfactory,3,Black
1211,Ohiyo,Tanzania,1598,2015,70.0,U.S.A.,3.0,Unknown,United Republic of Tanzania,Satisfactory,3,Black
1212,Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,70.0,Germany,3.5,Criollo,Bolivia,Satisfactory,3,Black
1213,Olive and Sinclair,Dominican Republic prototype,486,2010,72.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory,3,Black
1214,Olive and Sinclair,Ghana prototype,486,2010,72.0,U.S.A.,3.0,Forastero,Ghana,Satisfactory,3,Black
1215,Olive and Sinclair,Dark 67,457,2009,67.0,U.S.A.,2.75,Unknown,"Ghana, Domin. Rep",Satisfactory,3,Black
1216,Olive and Sinclair,Dark 75,457,2009,75.0,U.S.A.,3.0,Unknown,"Ghana, Domin. Rep",Satisfactory,1,Light Purple
1217,Olivia,Carribean-Raw,688,2011,76.0,Canada,2.0,Unknown,Carribean,Unpleasant,1,Light Purple
1218,Olivia,Carribean,688,2011,76.0,Canada,2.75,Unknown,Carribean,Satisfactory,1,Light Purple
1219,Olivia,Carribean,688,2011,85.0,Canada,2.75,Unknown,Carribean,Satisfactory,2,Dark Purple
1220,Olivia,Carribean-Raw,688,2011,85.0,Canada,3.0,Unknown,Carribean,Satisfactory,2,Dark Purple
1221,Omanhene,Ghana,693,2011,80.0,Ghana,2.75,Forastero,Ghana,Satisfactory,1,Light Purple
1222,Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,70.0,Iceland,3.75,Trinitario,United Republic of Tanzania,Praiseworthy,3,Black
1223,Omnom,Papua New Guinea,1247,2014,70.0,Iceland,3.0,Unknown,Papua New Guinea,Satisfactory,3,Black
1224,Omnom,Madagascar,1247,2014,66.0,Iceland,3.5,Trinitario,Madagascar,Satisfactory,0,Pink
1225,organicfair,Maya Mountain,1161,2013,74.0,Canada,2.75,Trinitario,Belize,Satisfactory,1,Light Purple
1226,organicfair,La Red,1165,2013,72.0,Canada,2.75,Unknown,Dominican Republic,Satisfactory,3,Black
1227,organicfair,Nicaraqua,1165,2013,72.0,Canada,2.75,Trinitario,Nicaragua,Satisfactory,3,Black
1228,organicfair,Caribe,1165,2013,72.0,Canada,3.0,Unknown,Dominican Republic,Satisfactory,3,Black
1229,organicfair,Mindo,1165,2013,72.0,Canada,3.0,Trinitario,Ecuador,Satisfactory,3,Black
1230,Original Beans (Felchlin),Papua Kerafat,1438,2014,68.0,Switzerland,2.75,Unknown,Papua New Guinea,Satisfactory,3,Black
1231,Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80.0,Switzerland,3.25,Blend,Unknown,Satisfactory,1,Light Purple
1232,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66.0,Switzerland,3.75,Unknown,Bolivia,Praiseworthy,0,Pink
1233,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,70.0,Switzerland,3.0,Forastero,Congo,Satisfactory,3,Black
1234,Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75.0,Switzerland,3.0,Criollo,Peru,Satisfactory,1,Light Purple
1235,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68.0,Switzerland,3.25,Unknown,Bolivia,Satisfactory,3,Black
1236,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,60.0,U.S.A.,3.0,Criollo,United States of America,Satisfactory,0,Pink
1237,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,60.0,U.S.A.,3.0,Unknown,United States of America,Satisfactory,0,Pink
1238,Orquidea,Peru,859,2012,65.0,Peru,3.0,Unknown,Peru,Satisfactory,0,Pink
1239,Orquidea,Peru,859,2012,72.0,Peru,3.0,Unknown,Peru,Satisfactory,3,Black
1240,Pacari,"Sierra Nevada, Tutu Iku",1848,2016,70.0,Ecuador,4.0,Unknown,Colombia,Premium,3,Black
1241,Pacari,Garaua,1415,2014,70.0,Ecuador,3.25,Unknown,Ecuador,Satisfactory,3,Black
1242,Pacari,Cumbia,1415,2014,70.0,Ecuador,3.5,Unknown,Ecuador,Satisfactory,3,Black
1243,Pacari,Montubia,1415,2014,70.0,Ecuador,3.75,Unknown,Ecuador,Praiseworthy,3,Black
1244,Pacari,Tangara,1415,2014,70.0,Ecuador,4.0,Unknown,Ecuador,Premium,3,Black
1245,Pacari,"Ecuador, raw",817,2012,85.0,Ecuador,2.75,Unknown,Ecuador,Satisfactory,2,Dark Purple
1246,Pacari,Piura,863,2012,70.0,Ecuador,4.0,Unknown,Peru,Premium,3,Black
1247,Pacari,Nube- prototype,721,2011,70.0,Ecuador,3.5,Unknown,Ecuador,Satisfactory,3,Black
1248,Pacari,Esmeraldas,224,2008,60.0,Ecuador,2.5,Forastero (Arriba),Ecuador,Disappointing,0,Pink
1249,Pacari,Manabi,224,2008,65.0,Ecuador,2.75,Forastero (Arriba),Ecuador,Satisfactory,0,Pink
1250,Pacari,Los Rios,224,2008,72.0,Ecuador,3.0,Forastero (Arriba),Ecuador,Satisfactory,3,Black
1251,Pacari,Raw,266,2008,100.0,Ecuador,2.0,Forastero (Arriba),Ecuador,Unpleasant,2,Dark Purple
1252,Pacari,Raw,266,2008,70.0,Ecuador,3.5,Forastero (Arriba),Ecuador,Satisfactory,3,Black
1253,Palette de Bine,Lachua,1720,2016,70.0,Canada,2.75,Unknown,Guatemala,Satisfactory,3,Black
1254,Palette de Bine,Maya Mtn,1720,2016,72.0,Canada,3.0,Trinitario,Belize,Satisfactory,3,Black
1255,Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,70.0,Canada,3.25,Unknown,Bolivia,Satisfactory,3,Black
1256,Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,70.0,Canada,3.25,Trinitario,Trinidad and Tobago,Satisfactory,3,Black
1257,Palette de Bine,Kokoa Kamili,1574,2015,72.0,Canada,3.5,Unknown,United Republic of Tanzania,Satisfactory,3,Black
1258,Palette de Bine,Lam Dong,1574,2015,72.0,Canada,3.75,Trinitario,Vietnam,Praiseworthy,3,Black
1259,Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,72.0,Canada,2.75,Unknown,Bolivia,Satisfactory,3,Black
1260,Palette de Bine,Sambirano,1239,2014,78.0,Canada,3.75,Trinitario,Madagascar,Praiseworthy,1,Light Purple
1261,Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,75.0,Canada,2.75,Unknown,Ecuador,Satisfactory,1,Light Purple
1262,Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,75.0,Canada,3.5,Blend,"Trinidad, Ecuador",Satisfactory,1,Light Purple
1263,Palette de Bine,Gran Couva,1399,2014,70.0,Canada,3.75,Trinitario,Trinidad and Tobago,Praiseworthy,3,Black
1264,Pangea,Matasawalevu,1860,2016,76.0,Spain,3.0,Unknown,Fiji,Satisfactory,1,Light Purple
1265,Park 75,South America,1363,2014,65.0,U.S.A.,3.5,Unknown,South America,Satisfactory,0,Pink
1266,Parliament,Kilombero Valley,1856,2016,70.0,U.S.A.,3.25,Unknown,United Republic of Tanzania,Satisfactory,3,Black
1267,Parliament,"Lachua, Q'egchi families",1542,2015,70.0,U.S.A.,3.5,Unknown,Guatemala,Satisfactory,3,Black
1268,Parliament,Alto Beni,1251,2014,70.0,U.S.A.,3.0,Unknown,Bolivia,Satisfactory,3,Black
1269,Parliament,Oko Caribe,1255,2014,70.0,U.S.A.,3.5,Unknown,Dominican Republic,Satisfactory,3,Black
1270,Pascha,Peru,1137,2013,55.0,Peru,2.5,Unknown,Peru,Disappointing,0,Pink
1271,Pascha,Peru,1137,2013,70.0,Peru,2.75,Unknown,Peru,Satisfactory,3,Black
1272,Patric,Signature Blend,636,2011,70.0,U.S.A.,3.75,Blend,Unknown,Praiseworthy,3,Black
1273,Patric,Madagascar,331,2009,75.0,U.S.A.,4.0,Trinitario,Madagascar,Premium,1,Light Purple
1274,Patric,Madagascar,439,2009,67.0,U.S.A.,3.5,Trinitario,Madagascar,Satisfactory,3,Black
1275,Patric,"Rio Caribe, Paria Penninsula",439,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela,Satisfactory,3,Black
1276,Patric,Madagascar,196,2007,70.0,U.S.A.,4.0,Trinitario,Madagascar,Premium,3,Black
1277,Patric,"Piura, Choc. Garage Exclusive",1034,2013,67.0,U.S.A.,4.0,Unknown,Peru,Premium,3,Black
1278,Paul Young,"Madagascar, w/ shell",1271,2014,73.0,U.K.,2.25,Trinitario,Madagascar,Disappointing,3,Black
1279,Paul Young,"Madagascar, w/ shell",1271,2014,64.0,U.K.,2.75,Trinitario,Madagascar,Satisfactory,0,Pink
1280,Peppalo,Dominican Republic,1454,2015,82.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory,1,Light Purple
1281,Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,70.0,Belgium,3.25,Forastero,Cameroon,Satisfactory,3,Black
1282,Pierre Marcolini,Chuao,478,2010,75.0,Belgium,3.0,Criollo,Venezuela,Satisfactory,1,Light Purple
1283,Pierre Marcolini,Trinite,478,2010,75.0,Belgium,3.25,Trinitario,Trinidad and Tobago,Satisfactory,1,Light Purple
1284,Pierre Marcolini,"Baracoa, Cuba",516,2010,78.0,Belgium,3.75,"Criollo, Forastero",Cuba,Praiseworthy,1,Light Purple
1285,Pierre Marcolini,"Peru, Las Pampas P.",531,2010,85.0,Belgium,3.0,Criollo,Peru,Satisfactory,2,Dark Purple
1286,Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,72.0,Belgium,3.0,Forastero,Brazil,Satisfactory,3,Black
1287,Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,72.0,Belgium,3.0,Criollo,Mexico,Satisfactory,3,Black
1288,Pierre Marcolini,Cabosse,111,2007,70.0,Belgium,4.0,Blend,"Venezuela, Java",Premium,3,Black
1289,Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,72.0,Belgium,3.75,Forastero (Nacional),Ecuador,Praiseworthy,3,Black
1290,Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,72.0,Belgium,4.0,Trinitario,Madagascar,Premium,3,Black
1291,Pierre Marcolini,Fleur de Cacao,166,2007,85.0,Belgium,3.5,Blend,Venezuela/ Ghana,Satisfactory,2,Dark Purple
1292,Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,72.0,Belgium,4.0,Criollo,Mexico,Premium,3,Black
1293,Pierre Marcolini,"Kendem Lembu, Java",93,2006,72.0,Belgium,3.0,Criollo,Indonesia,Satisfactory,3,Black
1294,Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,72.0,Belgium,4.0,Criollo,Venezuela,Premium,3,Black
1295,Pinellas,Wampusirpi Region,1772,2016,80.0,U.S.A.,2.5,Unknown,Honduras,Disappointing,1,Light Purple
1296,Pitch Dark,Tenor,1506,2015,62.0,U.S.A.,2.5,Unknown,Nicaragua,Disappointing,0,Pink
1297,Pitch Dark,Johe,1506,2015,80.0,U.S.A.,2.75,Unknown,Nicaragua,Satisfactory,1,Light Purple
1298,Pitch Dark,Chuno,1510,2015,80.0,U.S.A.,2.75,"Criollo, Trinitario",Nicaragua,Satisfactory,1,Light Purple
1299,Pitch Dark,Nicalizo,1510,2015,80.0,U.S.A.,2.75,Trinitario,Nicaragua,Satisfactory,1,Light Purple
1300,Pitch Dark,Rugoso,1510,2015,80.0,U.S.A.,3.25,Unknown,Nicaragua,Satisfactory,1,Light Purple
1301,Pitch Dark,Akesson Estate,1311,2014,73.0,U.S.A.,3.25,Trinitario,Madagascar,Satisfactory,3,Black
1302,Pitch Dark,Namau Village,1315,2014,73.0,U.S.A.,2.5,Trinitario,Fiji,Disappointing,3,Black
1303,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory,3,Black
1304,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory,3,Black
1305,Pomm (aka Dead Dog),"La Red, 2011",829,2012,76.0,U.S.A.,2.5,Unknown,Dominican Republic,Disappointing,1,Light Purple
1306,Pomm (aka Dead Dog),Peru,829,2012,82.0,U.S.A.,2.75,Criollo,Peru,Satisfactory,1,Light Purple
1307,Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,70.0,U.S.A.,3.75,Unknown,Dominican Republic,Praiseworthy,3,Black
1308,Potomac,"Cuyagua, 2013",1387,2014,70.0,U.S.A.,3.75,Unknown,Venezuela,Praiseworthy,3,Black
1309,Potomac,Upala w/ nibs,647,2011,70.0,U.S.A.,3.5,Matina,Costa Rica,Satisfactory,3,Black
1310,Potomac,"Upala, Batch 18",654,2011,70.0,U.S.A.,3.0,Matina,Costa Rica,Satisfactory,3,Black
1311,Potomac,"San Martin, Amazonian Highlands",789,2011,70.0,U.S.A.,2.75,Unknown,Peru,Satisfactory,3,Black
1312,Potomac,Bahia,789,2011,70.0,U.S.A.,3.5,Unknown,Brazil,Satisfactory,3,Black
1313,Potomac,"Upala, Batch 12",607,2010,82.0,U.S.A.,3.75,Matina,Costa Rica,Praiseworthy,1,Light Purple
1314,Pralus,Peru,1446,2015,75.0,France,3.25,Unknown,Peru,Satisfactory,1,Light Purple
1315,Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,75.0,France,3.25,Criollo (Porcelana),Venezuela,Satisfactory,1,Light Purple
1316,Pralus,Chuao,486,2010,75.0,France,3.5,Trinitario,Venezuela,Satisfactory,1,Light Purple
1317,Pralus,Cuyagua,451,2009,75.0,France,2.0,Unknown,Venezuela,Unpleasant,1,Light Purple
1318,Pralus,Papouasie,199,2008,75.0,France,3.0,Trinitario,Papua New Guinea,Satisfactory,1,Light Purple
1319,Pralus,"Sambirano Valley, Le 100%",202,2008,100.0,France,3.0,Criollo,Madagascar,Satisfactory,2,Dark Purple
1320,Pralus,Dominican Republic-Organic,280,2008,75.0,France,2.0,Unknown,Dominican Republic,Unpleasant,1,Light Purple
1321,Pralus,"Monte Alegre, Diego Badero",280,2008,75.0,France,3.5,Unknown,Brazil,Satisfactory,1,Light Purple
1322,Pralus,Claudio Corallo w/ nibs,162,2007,75.0,France,4.0,Forastero,São Tomé and Príncipe,Premium,1,Light Purple
1323,Pralus,"Monte Alegre (Itacare), Brazil",105,2006,75.0,France,3.0,Forastero,Brazil,Satisfactory,1,Light Purple
1324,Pralus,Tanzania,105,2006,75.0,France,3.5,Criollo,United Republic of Tanzania,Satisfactory,1,Light Purple
1325,Pralus,Sao Tome & Principe,5,2006,75.0,France,3.5,Forastero,São Tomé and Príncipe,Satisfactory,1,Light Purple
1326,Pralus,Trinidad,5,2006,75.0,France,3.5,Trinitario,Trinidad and Tobago,Satisfactory,1,Light Purple
1327,Pralus,"Madagascar, Nosy Be Isle.",5,2006,75.0,France,3.75,Criollo,Madagascar,Praiseworthy,1,Light Purple
1328,Pralus,"Java, Indonesie",32,2006,75.0,France,3.5,Criollo,Indonesia,Satisfactory,1,Light Purple
1329,Pralus,"Barlovento, Venezuela",32,2006,75.0,France,3.5,Trinitario,Venezuela,Satisfactory,1,Light Purple
1330,Pralus,Jamaique,32,2006,75.0,France,4.0,Trinitario,Jamaica,Premium,1,Light Purple
1331,Pralus,Equateur,40,2006,75.0,France,3.0,Trinitario,Ecuador,Satisfactory,1,Light Purple
1332,Pralus,Vanuatu,40,2006,75.0,France,3.0,Trinitario,Vanuatu,Satisfactory,1,Light Purple
1333,Pralus,Ghana,40,2006,75.0,France,3.25,Forastero,Ghana,Satisfactory,1,Light Purple
1334,Pralus,Colombie,40,2006,75.0,France,3.5,Trinitario,Colombia,Satisfactory,1,Light Purple
