,Company,Bar_Name,Reference_Number,Review_Date,Cocoa_Percentage,Company_Location,Rating,Bean_Type,Country,Flavor_Rating
1439,Scharffen Berger,Extra Dark,15,2006,82.0,U.S.A.,2.0,Unknown,Unknown,Unpleasant
1440,Scharffen Berger,Bittersweet,15,2006,70.0,U.S.A.,3.5,Blend,Unknown,Satisfactory
1441,Scharffen Berger,Kumasi Sambirano,40,2006,68.0,U.S.A.,2.0,Blend,Ghana & Madagascar,Unpleasant
1442,Scharffen Berger,Jamaica a l'ancienne,56,2006,70.0,U.S.A.,2.0,Trinitario,Jamaica,Unpleasant
1443,Scharffen Berger,Semisweet,56,2006,62.0,U.S.A.,3.0,Blend,Unknown,Satisfactory
1444,Seaforth,Dominican Republic,1658,2015,70.0,U.K.,2.75,Unknown,Dominican Republic,Satisfactory
1445,Seaforth,Grenada,1658,2015,70.0,U.K.,2.75,Unknown,Grenada,Satisfactory
1446,Shark Mountain,Jamaica,1450,2015,72.0,U.S.A.,3.25,Trinitario,Jamaica,Satisfactory
1447,Shark Mountain,Papua New Guinea,1450,2015,73.0,U.S.A.,3.5,Forastero,Papua New Guinea,Satisfactory
1448,Shark Mountain,Cuyagua,1466,2015,77.0,U.S.A.,2.75,Criollo,Venezuela,Satisfactory
1449,Shark Mountain,ROIG,1466,2015,74.0,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,Satisfactory
1450,Shark Mountain,Ecuador,1335,2014,75.0,U.S.A.,3.0,Trinitario,Ecuador,Satisfactory
1451,Shark Mountain,"Belize, 2013",1335,2014,72.0,U.S.A.,3.25,"Criollo, Trinitario",Belize,Satisfactory
1452,Shark's,Hilo,713,2011,73.0,U.S.A.,2.0,Unknown,United States of America,Unpleasant
1453,Shark's,"Hilo, w/ added cocoa butter",721,2011,73.0,U.S.A.,2.5,Unknown,United States of America,Disappointing
1454,Shattel,Tingo Maria,1884,2016,70.0,Peru,3.25,Unknown,Peru,Satisfactory
1455,Shattell,Porcelana,757,2011,75.0,Peru,3.5,Criollo,Peru,Satisfactory
1456,Sibu,Oro,1586,2015,82.0,Costa Rica,3.25,Unknown,Costa Rica,Satisfactory
1457,Sibu,Oscuro,1586,2015,70.0,Costa Rica,3.5,Unknown,Costa Rica,Satisfactory
1458,Sibu Sura,Peru,911,2012,70.0,U.S.A.,2.5,Unknown,Peru,Disappointing
1459,Silvio Bessone,Maya Belize,717,2011,67.0,Italy,3.0,Criollo,Belize,Satisfactory
1460,Silvio Bessone,"Trintade, Sao Tome",725,2011,65.0,Italy,3.25,Forastero,São Tomé and Príncipe,Satisfactory
1461,Silvio Bessone,"Bahia, Scavina",729,2011,60.0,Italy,3.25,Trinitario,Brazil,Satisfactory
1462,Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68.0,Italy,3.0,"Criollo, Trinitario",Colombia,Satisfactory
1463,Sirene,Wild Bolivia,1788,2016,73.0,Canada,3.5,Unknown,Bolivia,Satisfactory
1464,Sirene,Kokoa Kamili Coop,1856,2016,73.0,Canada,3.5,Unknown,United Republic of Tanzania,Satisfactory
1465,Sirene,"Esmeraldas, Salazar Farm",1860,2016,73.0,Canada,3.75,Unknown,Ecuador,Praiseworthy
1466,Sirene,"Somia Plantation, 2012",1502,2015,100.0,Canada,3.0,Trinitario,Madagascar,Satisfactory
1467,Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100.0,Canada,3.0,Unknown,Ecuador,Satisfactory
1468,Sirene,Lachua w/ cane sugar,1614,2015,73.0,Canada,3.0,Unknown,Guatemala,Satisfactory
1469,Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73.0,Canada,3.25,Unknown,Guatemala,Satisfactory
1470,Sirene,Pisa,1650,2015,73.0,Canada,3.25,Unknown,Haiti,Satisfactory
1471,Sirene,"Somia Plantation, 2012",1339,2014,67.0,Canada,3.75,Trinitario,Madagascar,Praiseworthy
1472,Sirene,"Somia Plantation, 2012",1339,2014,73.0,Canada,3.75,Trinitario,Madagascar,Praiseworthy
1473,Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73.0,Canada,3.75,Unknown,Ecuador,Praiseworthy
1474,Sjolinds,Ghana,1454,2015,70.0,U.S.A.,2.75,Forastero,Ghana,Satisfactory
1475,Sjolinds,Nicaragua,1462,2015,72.0,U.S.A.,3.0,Unknown,Nicaragua,Satisfactory
1476,"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70.0,Australia,3.5,Unknown,Dominican Republic,Satisfactory
1477,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70.0,Australia,3.75,Criollo,Venezuela,Praiseworthy
1478,"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70.0,Australia,4.0,Criollo,Ecuador,Premium
1479,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70.0,Australia,3.75,Unknown,Belize,Praiseworthy
1480,"Smooth Chocolator, The",Tien Giang,1864,2016,70.0,Australia,3.0,Trinitario,Vietnam,Satisfactory
1481,"Smooth Chocolator, The",Australia,1864,2016,67.0,Australia,3.75,Unknown,Australia,Praiseworthy
1482,"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70.0,Australia,3.25,Unknown,Guatemala,Satisfactory
1483,"Smooth Chocolator, The",Akesson's Estate,1618,2015,65.0,Australia,3.25,Trinitario,Madagascar,Satisfactory
1484,"Smooth Chocolator, The",Akesson's Estate,1622,2015,70.0,Australia,3.5,Trinitario,Madagascar,Satisfactory
1485,"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67.0,Australia,3.75,Unknown,United Republic of Tanzania,Praiseworthy
1486,"Smooth Chocolator, The",San Juan Estate,1622,2015,70.0,Australia,3.75,Trinitario,Trinidad and Tobago,Praiseworthy
1487,"Smooth Chocolator, The",Camino Verde,1622,2015,72.0,Australia,4.0,Unknown,Ecuador,Premium
1488,"Smooth Chocolator, The",Bolivia,1626,2015,72.0,Australia,2.75,Unknown,Bolivia,Satisfactory
1489,"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65.0,Australia,3.5,Unknown,Papua New Guinea,Satisfactory
1490,"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67.0,Australia,3.0,Forastero (Nacional),Peru,Satisfactory
1491,"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70.0,Australia,3.75,Trinitario,Venezuela,Praiseworthy
1492,Snake & Butterfly,Ghana,693,2011,67.0,U.S.A.,1.5,Forastero,Ghana,Unpleasant
1493,Snake & Butterfly,Madagascar,502,2010,68.0,U.S.A.,3.0,Trinitario,Madagascar,Satisfactory
1494,Snake & Butterfly,Ecuador,502,2010,68.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory
1495,Sol Cacao,"Ecuador, Batch 1",1812,2016,70.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory
1496,Sol Cacao,Madagascar,1518,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar,Satisfactory
1497,Solkiki,"Maranon, Fortunato No. 4",1840,2016,68.0,U.K.,2.75,Forastero (Nacional),Peru,Satisfactory
1498,Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85.0,U.K.,2.75,Unknown,Dominican Republic,Satisfactory
1499,Solomons Gold,Solomon Island,1792,2016,70.0,New Zealand,3.25,Unknown,Solomon Islands,Satisfactory
1500,Solomons Gold,Solomon Island w/ nibs,1796,2016,75.0,New Zealand,3.25,Unknown,Solomon Islands,Satisfactory
1501,Solstice,Bundibugyo,1335,2014,70.0,U.S.A.,3.0,"Forastero, Trinitario",Uganda,Satisfactory
1502,Solstice,Sambirano,1157,2013,70.0,U.S.A.,3.0,Trinitario,Madagascar,Satisfactory
1503,Solstice,Amazonas,1157,2013,70.0,U.S.A.,3.0,Unknown,Venezuela,Satisfactory
1504,Solstice,Bolivia,1161,2013,70.0,U.S.A.,3.25,Unknown,Bolivia,Satisfactory
1505,Solstice,San Martin,1161,2013,70.0,U.S.A.,3.25,Unknown,Peru,Satisfactory
1506,Solstice,Wasatch,1161,2013,70.0,U.S.A.,3.5,Blend,Unknown,Satisfactory
1507,Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62.0,Canada,3.5,Unknown,Dominican Republic,Satisfactory
1508,Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70.0,Canada,3.5,Trinitario,Madagascar,Satisfactory
1509,Soma,"Bahia Black, batch bra50722.1",1828,2016,70.0,Canada,3.5,Forastero (Parazinho),Brazil,Satisfactory
1510,Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75.0,Canada,3.75,Unknown,"Ven.,Ecu.,Peru,Nic.",Praiseworthy
1511,Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70.0,Canada,3.75,Trinitario,Nicaragua,Praiseworthy
1512,Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70.0,Canada,4.0,Trinitario,Vietnam,Premium
1513,Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70.0,Canada,3.25,Unknown,Ecuador,Satisfactory
1514,Soma,CSB Chama,1594,2015,70.0,Canada,3.5,Criollo,Venezuela,Satisfactory
1515,Soma,Porcelana,1594,2015,75.0,Canada,4.0,Unknown,Venezuela,Premium
1516,Soma,"La Tronca, Matagalpa",1227,2014,70.0,Canada,3.5,Unknown,Nicaragua,Satisfactory
1517,Soma,Maranon Canyon,1259,2014,70.0,Canada,3.75,Forastero (Nacional),Peru,Praiseworthy
1518,Soma,La Dalia,1307,2014,70.0,Canada,3.25,Trinitario,Nicaragua,Satisfactory
1519,Soma,"Camino Verde P., Balao, Guayas",1307,2014,80.0,Canada,3.5,Forastero (Nacional),Ecuador,Satisfactory
1520,Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70.0,Canada,3.75,Forastero (Amelonado),Vanuatu,Praiseworthy
1521,Soma,Little Big Man,1339,2014,70.0,Canada,3.25,Blend,Madagascar & Ecuador,Satisfactory
1522,Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77.0,Canada,3.75,Trinitario,Dominican Republic,Praiseworthy
1523,Soma,Java,1030,2013,70.0,Canada,3.25,Criollo,Indonesia,Satisfactory
1524,Soma,"Apurimac, El Quinacho Co-op",1073,2013,70.0,Canada,2.75,Criollo,Peru,Satisfactory
1525,Soma,"Sangre Grande P., Trinidad",1073,2013,70.0,Canada,3.75,Trinitario,Trinidad and Tobago,Praiseworthy
1526,Soma,Chef's Blend,1077,2013,70.0,Canada,3.25,Unknown,Unknown,Satisfactory
1527,Soma,Patanemo,1077,2013,70.0,Canada,3.75,Criollo,Venezuela,Praiseworthy
1528,Soma,Crazy 88,1077,2013,88.0,Canada,4.0,Unknown,"Guat., D.R., Peru, Mad., PNG",Premium
1529,Soma,"Maracaibo, El Vigia",1077,2013,70.0,Canada,4.0,Criollo,Venezuela,Premium
1530,Soma,Equator,1081,2013,67.0,Canada,4.0,Unknown,"Peru, Dom. Rep",Premium
1531,Soma,Orinoco,1173,2013,70.0,Canada,3.25,Forastero,Venezuela,Satisfactory
1532,Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70.0,Canada,4.0,Trinitario,Jamaica,Premium
1533,Soma,Noula Coop,817,2012,70.0,Canada,3.25,Unknown,Haiti,Satisfactory
1534,Soma,O'ahu,833,2012,70.0,Canada,3.75,Unknown,United States of America,Praiseworthy
1535,Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70.0,Canada,4.0,Blend,"Dom. Rep., Madagascar",Premium
1536,Soma,"Dancing in Your Head, 5 bean blend",867,2012,70.0,Canada,4.0,Blend,"Gre., PNG, Haw., Haiti, Mad",Premium
1537,Soma,Cahabon Region,951,2012,70.0,Canada,3.5,Trinitario,Guatemala,Satisfactory
1538,Soma,Carenero Superior,951,2012,70.0,Canada,3.75,Trinitario,Venezuela,Praiseworthy
1539,Soma,Eastern Promises,967,2012,70.0,Canada,3.5,Blend,"Mad., Java, PNG",Satisfactory
1540,Soma,Papua New Guinea,983,2012,85.0,Canada,3.5,Trinitario,Papua New Guinea,Satisfactory
1541,Soma,"Grenada, Black Science",676,2011,70.0,Canada,2.75,Trinitario,Grenada,Satisfactory
1542,Soma,"Alto Beni, Wild Bolivian",676,2011,70.0,Canada,3.5,Nacional,Bolivia,Satisfactory
1543,Soma,Peruvian,676,2011,64.0,Canada,4.0,Unknown,Peru,Premium
1544,Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70.0,Canada,4.0,Unknown,"Ven, Bolivia, D.R.",Premium
1545,Soma,"Elvesia P., Black Science",682,2011,70.0,Canada,3.75,Forastero,Dominican Republic,Praiseworthy
1546,Soma,Chuao,688,2011,70.0,Canada,3.5,Criollo,Venezuela,Satisfactory
1547,Soma,Black Science Blend 1,607,2010,70.0,Canada,3.75,"Trinitario, Nacional","DR, Ecuador, Peru",Praiseworthy
1548,Soma,Hispaniola,377,2009,70.0,Canada,3.0,Forastero,Dominican Republic,Satisfactory
1549,Soma,Africa,377,2009,70.0,Canada,3.5,Forastero,Ghana,Satisfactory
1550,Soma,Conacado,387,2009,70.0,Canada,3.0,Trinitario,Dominican Republic,Satisfactory
1551,Soma,Papua New Guinea,387,2009,70.0,Canada,3.5,Trinitario,Papua New Guinea,Satisfactory
1552,Soma,Madagascar,387,2009,70.0,Canada,3.75,Criollo,Madagascar,Praiseworthy
1553,Soma,Ocumare,387,2009,70.0,Canada,3.75,Criollo,Venezuela,Praiseworthy
1554,Somerville,Nicaragua,1367,2014,70.0,U.S.A.,3.25,Unknown,Nicaragua,Satisfactory
1555,Somerville,"Hawaiian, Big Island",1395,2014,70.0,U.S.A.,3.5,Unknown,United States of America,Satisfactory
1556,Soul,Dominican Republic,1932,2017,70.0,Canada,3.25,Unknown,Dominican Republic,Satisfactory
1557,Soul,Madagascar,1936,2017,70.0,Canada,3.5,Unknown,Madagascar,Satisfactory
1558,Soul,Venezuela,1936,2017,75.0,Canada,3.5,Unknown,Venezuela,Satisfactory
1559,Soul,Ecuador,1936,2017,75.0,Canada,3.25,Unknown,Ecuador,Satisfactory
1560,Soul,Papua New Guinea,1936,2017,77.0,Canada,3.25,Unknown,Papua New Guinea,Satisfactory
1561,Soul,Tanzania,1940,2017,80.0,Canada,3.5,Unknown,United Republic of Tanzania,Satisfactory
1562,Spagnvola,AgroCriso Plantation,793,2012,70.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory
1563,Spagnvola,AgroCriso Plantation,793,2012,80.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory
1564,Spagnvola,AgroCriso Plantation,793,2012,75.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory
1565,Spencer,Dominican Republic,1932,2017,70.0,U.S.A.,3.75,Unknown,Dominican Republic,Praiseworthy
1566,Spencer,Ecuador,1932,2017,70.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory
1567,Spencer,Peru,1932,2017,70.0,U.S.A.,2.75,Unknown,Peru,Satisfactory
1568,Spencer,"Dominican Republic, lot D82R",1792,2016,70.0,Australia,3.5,Unknown,Dominican Republic,Satisfactory
1569,Spencer,"Ecuador, lot E432314L",1792,2016,70.0,Australia,3.75,Unknown,Ecuador,Praiseworthy
1570,Spencer,"Madagascar, lot M0403R",1792,2016,70.0,Australia,3.75,Unknown,Madagascar,Praiseworthy
1571,Spencer,Malekula Island,1434,2014,72.0,Australia,2.75,Trinitario,Vanuatu,Satisfactory
1572,Sprungli (Felchlin),Alto Beni,1057,2013,70.0,Switzerland,3.0,Criollo,Bolivia,Satisfactory
1573,SRSLY,Dominican Republic,1113,2013,70.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory
1574,SRSLY,Dominican Republic,1121,2013,84.0,U.S.A.,2.25,Unknown,Dominican Republic,Disappointing
1575,Starchild,"Bolivar, Arriba",1634,2015,70.0,U.S.A.,3.0,Forastero (Nacional),Ecuador,Satisfactory
1576,Starchild,Hispaniola,1692,2015,70.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory
1577,Starchild,Cacao Verapaz,1692,2015,70.0,U.S.A.,3.0,Unknown,Guatemala,Satisfactory
1578,Starchild,Rio Tuma,1692,2015,70.0,U.S.A.,3.0,Trinitario (Amelonado),Nicaragua,Satisfactory
1579,Starchild,Sambirano Valley,1696,2015,70.0,U.S.A.,3.0,Trinitario,Madagascar,Satisfactory
1580,Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68.0,Switzerland,2.75,Trinitario,Brazil,Satisfactory
1581,Stella (aka Bernrain),India,729,2011,72.0,Switzerland,3.25,Unknown,India,Satisfactory
1582,Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory
1583,Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory
1584,StRita Supreme,"Samar, East Visayas region",939,2012,65.0,U.S.A.,2.5,Unknown,Philippines,Disappointing
1585,StRita Supreme,"Samar, East Visayas region",943,2012,70.0,U.S.A.,2.5,Unknown,Philippines,Disappointing
1586,StRita Supreme,"Samar, East Visayas region",943,2012,75.0,U.S.A.,2.75,Unknown,Philippines,Satisfactory
1587,Sublime Origins,Sambirano,1157,2013,67.0,U.S.A.,2.75,Trinitario,Madagascar,Satisfactory
1588,Sublime Origins,Moho Valley,1157,2013,78.0,U.S.A.,3.25,Trinitario,Belize,Satisfactory
1589,Summerbird,Peru,1800,2016,61.0,Denmark,2.5,"Criollo, Trinitario",Peru,Disappointing
1590,Summerbird,Peru,1800,2016,71.0,Denmark,3.0,"Criollo, Trinitario",Peru,Satisfactory
1591,Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,Unknown,Venezuela,Satisfactory
1592,Suruca Chocolate,Venezuela,1796,2016,60.0,Venezuela,3.0,Unknown,Venezuela,Satisfactory
1593,Svenska Kakaobolaget,Sri Lanka,1618,2015,70.0,Sweden,2.75,"Criollo, Trinitario",Sri Lanka,Satisfactory
1594,Szanto Tibor,Nacional,1668,2015,70.0,Hungary,3.25,Unknown,Ecuador,Satisfactory
1595,Szanto Tibor,Baracoa,1704,2015,88.0,Hungary,3.25,Trinitario,Cuba,Satisfactory
1596,Szanto Tibor,Ambolikapiky,1704,2015,70.0,Hungary,3.25,Trinitario,Madagascar,Satisfactory
1597,Szanto Tibor,"Winak, Sumaco",1704,2015,70.0,Hungary,3.75,Forastero (Nacional),Ecuador,Praiseworthy
1598,Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70.0,Hungary,3.25,Trinitario,Vietnam,Satisfactory
1599,Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70.0,Hungary,3.5,Forastero (Parazinho),Brazil,Satisfactory
1600,Szanto Tibor,Porcelana,1263,2014,70.0,Hungary,3.5,Criollo,Venezuela,Satisfactory
1601,Szanto Tibor,Baracoa,1263,2014,70.0,Hungary,3.75,Trinitario,Cuba,Praiseworthy
1602,Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,Satisfactory
1603,Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,Satisfactory
1604,Szanto Tibor,Cacao Blanco,1193,2013,70.0,Hungary,3.25,Unknown,Nicaragua,Satisfactory
1605,Szanto Tibor,Santo Domingo,939,2012,70.0,Hungary,3.25,Unknown,Dominican Republic,Satisfactory
1606,Szanto Tibor,Millot Plantation,939,2012,70.0,Hungary,3.25,Unknown,Madagascar,Satisfactory
1607,Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70.0,Hungary,3.75,Unknown,Peru,Praiseworthy
1608,Szanto Tibor,Crudo,761,2011,70.0,Hungary,3.0,Unknown,Venezuela,Satisfactory
1609,Tabal,Costa Rica,1101,2013,70.0,U.S.A.,2.75,Unknown,Costa Rica,Satisfactory
1610,Tabal,Dominican Republic,1101,2013,70.0,U.S.A.,2.75,Unknown,Dominican Republic,Satisfactory
1611,Tabal,"Chiapas, Lacandon Jungle",1105,2013,70.0,U.S.A.,2.5,Unknown,Mexico,Disappointing
1612,Tabal,Peru,1105,2013,70.0,U.S.A.,3.0,Unknown,Peru,Satisfactory
1613,Tablette (aka Vanillabeans),Colombia,1450,2015,70.0,Japan,3.0,Unknown,Colombia,Satisfactory
1614,Tablette (aka Vanillabeans),Papua,1450,2015,62.0,Japan,3.25,Unknown,Papua New Guinea,Satisfactory
1615,Tablette (aka Vanillabeans),Vietnam,1450,2015,60.0,Japan,3.25,Trinitario,Vietnam,Satisfactory
1616,Tablette (aka Vanillabeans),Trinidad,1680,2015,77.0,Japan,2.75,Trinitario,Trinidad and Tobago,Satisfactory
1617,Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70.0,Suriname,3.25,Trinitario,Suriname,Satisfactory
1618,Taza,Belize,1271,2014,68.0,U.S.A.,3.0,Trinitario,Belize,Satisfactory
1619,Taza,Alto Beni,785,2011,87.0,U.S.A.,3.25,Unknown,Bolivia,Satisfactory
1620,Taza,Chiapan,451,2009,75.0,U.S.A.,2.75,Unknown,Mexico,Satisfactory
1621,Taza,"Dark, Stone Ground",180,2007,70.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory
1622,TCHO,West Africa,1716,2016,62.0,U.S.A.,2.0,Forastero,West Africa,Unpleasant
1623,TCHO,Peru- Ecuador,915,2012,99.0,U.S.A.,3.25,Unknown,"Peru, Ecuador",Satisfactory
1624,TCHO,TCHOPro 60.5,387,2009,60.0,U.S.A.,2.75,Unknown,Unknown,Satisfactory
1625,TCHO,TCHOPro 68,387,2009,68.0,U.S.A.,3.0,Unknown,Unknown,Satisfactory
1626,TCHO,Chocolatey-beta,199,2008,70.0,U.S.A.,2.5,Forastero,Ghana,Disappointing
1627,TCHO,Fruity-beta,280,2008,70.0,U.S.A.,2.5,Unknown,Peru,Disappointing
1628,TCHO,Citrus-beta,280,2008,70.0,U.S.A.,2.75,Unknown,Madagascar,Satisfactory
1629,TCHO,Nutty-beta,284,2008,70.0,U.S.A.,2.5,Unknown,Peru,Disappointing
1630,Tejas,Concepcion,801,2012,70.0,U.S.A.,2.75,Unknown,Madagascar,Satisfactory
1631,Tejas,Bayou Blend,801,2012,70.0,U.S.A.,3.0,Blend,"Ecuador, Mad., PNG",Satisfactory
1632,Tejas,Aranama,805,2012,70.0,U.S.A.,3.0,Unknown,Papua New Guinea,Satisfactory
1633,Tejas,Presidio,805,2012,70.0,U.S.A.,3.5,Unknown,Dominican Republic,Satisfactory
1634,Tejas,"La Bahia, w/ cane juice",817,2012,70.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory
1635,Tejas,Capistrano,821,2012,70.0,U.S.A.,2.0,Unknown,Peru,Unpleasant
1636,Tejas,"La Bahia, w/ cane sugar",825,2012,70.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory
1637,Tejas,San Jose,829,2012,70.0,U.S.A.,2.75,Unknown,Bolivia,Satisfactory
1638,Tejas,Capistrano*,829,2012,70.0,U.S.A.,3.0,Unknown,Madagascar,Satisfactory
1639,Tejas,Espada,833,2012,70.0,U.S.A.,3.25,Unknown,Mexico,Satisfactory
1640,Tejas,Espada,967,2012,70.0,U.S.A.,2.75,Unknown,Brazil,Satisfactory
1641,Tejas,Concepcion*,971,2012,80.0,U.S.A.,3.0,Unknown,Venezuela,Satisfactory
1642,Tejas,San Jose,971,2012,67.0,U.S.A.,3.25,Unknown,Bolivia,Satisfactory
1643,Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70.0,U.S.A.,3.5,Forastero (Parazinho),Brazil,Satisfactory
1644,Terroir,Peru,1478,2015,70.0,U.S.A.,2.75,Unknown,Peru,Satisfactory
1645,Terroir,Belize,1478,2015,70.0,U.S.A.,3.75,Trinitario,Belize,Praiseworthy
1646,Terroir,Madagascar,1478,2015,70.0,U.S.A.,3.75,Trinitario,Madagascar,Praiseworthy
1647,Terroir,Ecuador,1482,2015,70.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory
1648,Terroir,Oko Caribe,1554,2015,70.0,U.S.A.,3.5,Unknown,Dominican Republic,Satisfactory
1649,Terroir,Guatemala,1558,2015,70.0,U.S.A.,3.75,Trinitario,Guatemala,Praiseworthy
1650,Terroir,Ecuador,1323,2014,77.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory
1651,Terroir,Madagascar,1323,2014,67.0,U.S.A.,3.75,Trinitario,Madagascar,Praiseworthy
1652,Terroir,Uganda,1323,2014,73.0,U.S.A.,3.75,Forastero,Uganda,Praiseworthy
1653,The Barn,Peru,1614,2015,70.0,Sweden,3.0,Unknown,Peru,Satisfactory
1654,Theo,Congo w/ nibs,903,2012,65.0,U.S.A.,3.25,Forastero,Congo,Satisfactory
1655,Theo,Madagascar,162,2007,65.0,U.S.A.,3.5,Trinitario,Madagascar,Satisfactory
1656,Theo,Ivory Coast,184,2007,75.0,U.S.A.,2.5,Unknown,Ivory Coast,Disappointing
1657,Theo,"Ghana, Kumasi",184,2007,84.0,U.S.A.,3.0,Forastero,Ghana,Satisfactory
1658,Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91.0,U.S.A.,2.0,Blend,Venezuela,Unpleasant
1659,Theo,"Ghana, Panama, Ecuador",188,2007,75.0,U.S.A.,3.0,Blend,"Ghana, Panama, Ecuador",Satisfactory
1660,Theobroma,"Piura Select, Cacao Blanc",1684,2015,70.0,Japan,3.25,Unknown,Peru,Satisfactory
1661,Timo A. Meyer,"Belize, med roast",1836,2016,72.0,Germany,3.75,"Trinitario, TCGA",Belize,Praiseworthy
1662,To'ak (Ecuatoriana),Manabi,1418,2014,81.0,Ecuador,3.25,Forastero (Nacional),Ecuador,Satisfactory
1663,Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70.0,France,4.0,Trinitario,Trinidad and Tobago,Premium
1664,Tocoti,"Wild Bolivian, Jungle Love",927,2012,77.0,U.S.A.,3.0,Criollo,Bolivia,Satisfactory
1665,Tocoti,Venezuela,789,2011,72.0,U.S.A.,2.75,Unknown,Venezuela,Satisfactory
1666,Tocoti,Dominican Republic,789,2011,74.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory
1667,Treehouse,Conacado,1239,2014,72.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory
1668,Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72.0,Madagascar,3.5,Unknown,Madagascar,Satisfactory
1669,twenty-four blackbirds,Oko Caribe,1700,2015,75.0,U.S.A.,2.75,Unknown,Dominican Republic,Satisfactory
1670,twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory
1671,twenty-four blackbirds,Madagascar,1235,2014,75.0,U.S.A.,3.5,Trinitario,Madagascar,Satisfactory
1672,twenty-four blackbirds,Dominican Republic,1022,2013,68.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory
1673,twenty-four blackbirds,Palos Blancos,1026,2013,75.0,U.S.A.,2.5,Unknown,Bolivia,Disappointing
1674,twenty-four blackbirds,Dominican Republic,753,2011,73.0,U.S.A.,2.75,Unknown,Dominican Republic,Satisfactory
1675,Two Ravens,Peru,1740,2016,60.0,U.S.A.,3.0,Criollo,Peru,Satisfactory
1676,Un Dimanche A Paris,Dominican Republic,709,2011,63.0,France,3.75,Unknown,Dominican Republic,Praiseworthy
1677,Undone,Matagalpa,1438,2014,74.0,U.S.A.,2.75,Unknown,Nicaragua,Satisfactory
